service_name,service_url,layer_namespace,layer_name,layer_size_bytes,error,timeout_secs
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,fr003065,NA,Timeout was reached: [ows.emodnet-seabedhabitats.eu] Operation timed out after 5009 milliseconds with 0 bytes received,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,fr003066,1449432,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,fr003067,NA,Timeout was reached: [ows.emodnet-seabedhabitats.eu] Operation timed out after 5000 milliseconds with 5335968 bytes received,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,fr003068,2320456,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,fr003069,118984,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,fr003070,NA,Timeout was reached: [ows.emodnet-seabedhabitats.eu] Operation timed out after 5000 milliseconds with 0 bytes received,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,fr003071,14531256,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,fr003072,15690880,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,fr003073,NA,Timeout was reached: [ows.emodnet-seabedhabitats.eu] Operation timed out after 5000 milliseconds with 556512 bytes received,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,fr003074,11803552,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,fr003075,2697600,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,fr003076,33492328,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,fr003077,7115912,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,fr003078,2141168,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,fr003079,NA,Timeout was reached: [ows.emodnet-seabedhabitats.eu] Operation timed out after 5001 milliseconds with 0 bytes received,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,fr003080,13827032,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,fr003081,6268680,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,fr004001,837776,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,fr004002,401360,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,fr004003,3158472,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,fr004004,1220256,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,fr004005,249920,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,fr004006,1113640,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,fr004008,NA,Timeout was reached: [ows.emodnet-seabedhabitats.eu] Operation timed out after 5005 milliseconds with 0 bytes received,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,fr004009,NA,Timeout was reached: [ows.emodnet-seabedhabitats.eu] Operation timed out after 5000 milliseconds with 5090448 bytes received,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,fr004010,3118296,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,fr004011,8666504,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,fr004012,NA,Timeout was reached: [ows.emodnet-seabedhabitats.eu] Operation timed out after 5000 milliseconds with 7013688 bytes received,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,fr004016,386752,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,fr004017,6230360,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,fr004018,2389640,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,fr004019,17004904,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,fr004020,NA,Timeout was reached: [ows.emodnet-seabedhabitats.eu] Operation timed out after 5003 milliseconds with 0 bytes received,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,fr004021,17912992,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,fr004022,856304,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,fr004023,3125472,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,fr004024,2291264,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,fr004025,871456,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,fr004026,183448,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,fr004027,233248,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,fr004028,2783320,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,fr004029,422632,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,fr004030,3382408,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,fr004031,14861336,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,fr004032,35229392,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,fr004033,1096560,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,fr004034,14709136,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,fr004035,1357704,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,fr004036,4046056,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,fr004037,1023336,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,fr004038,4204768,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,fr004039,NA,Timeout was reached: [ows.emodnet-seabedhabitats.eu] Operation timed out after 5000 milliseconds with 7267392 bytes received,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,fr004040,481608,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,fr004041,1540848,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,fr004042,248280,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,fr004043,689960,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,fr004044,18914056,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000039,425296,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000215,910776,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000217,NA,Timeout was reached: [ows.emodnet-seabedhabitats.eu] Operation timed out after 5002 milliseconds with 0 bytes received,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000223,13005848,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000225,3134616,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000226,1076800,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000227,2426960,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000228,93336,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000229,1486456,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000230,NA,Timeout was reached: [ows.emodnet-seabedhabitats.eu] Operation timed out after 5000 milliseconds with 4836744 bytes received,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000231,1024104,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000233,126184,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000234,836560,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000235,190568,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000236,1110296,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000239,6701992,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000240,4647248,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000243,6770872,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000244,71808,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000245,830632,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000247,592928,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000248,2311368,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000249,751472,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000253,7118080,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000258,10650568,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000259,1108088,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000263,3860104,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000267,1638480,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000268,1716928,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000272,5141832,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000273,2950680,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000277,840184,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000278,2660992,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000279,9382752,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000281,3132864,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000282,579704,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000283,5961816,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000284,5081096,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000285,7537672,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000286,1754992,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000287,2987856,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000288,24182496,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000289,5273880,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000290,13950712,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000291,1926152,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000292,7221224,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000293,1342896,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000294,13328624,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000295,35331976,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000296,15867368,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000297,20921608,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000298,15753056,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000299,3169624,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000300,2971008,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000301,12771128,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000302,3127752,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000303,1866624,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000304,4815976,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000305,1103392,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000306,16455488,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000307,760064,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000308,2080664,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000309,4221528,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000310,12154376,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000311,938704,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000312,882760,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000313,217104,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000314,262184,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000315,346000,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000319,888696,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000326,750376,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000329,7650584,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000333,29984,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000334,68136,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000335,447664,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000336,3042296,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000337,65456,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000356,1258568,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000357,2475000,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000358,1884736,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000359,276768,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000360,1707056,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000361,849016,NA,5
seabed_habitats_individual_habitat_map_and_model_datasets,https://ows.emodnet-seabedhabitats.eu/geoserver/emodnet_open_maplibrary/wfs,emodnet_open_maplibrary,gb000363,1225920,NA,5
